transaction_id,date,supplier_id,supplier_name,country,payment_terms_days,delivery_days,price_usd,quality_rating,incoterms,shipping_included,express_available,order_urgency,budget_available,product_name,product_type,quantity_needed,total_estimated_cost,within_budget,quality_acceptable,value_score,month,quarter,selected,selection_reason
121,2022-04-22,5,Ritherm,Perú,30,7,72.86,4.5,EXW LIMA,False,True,Critical,1299.41,RIT-MP-300D,pressure_sensor_digital,17,1238.57,True,True,89.27,4,Q2,True,Local Supplier
122,2022-04-08,2,TESTORI LATAM SpA,Chile/Italia,0,10,3352.81,5.0,EXW ITALIA,False,False,Critical,14185.89,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,7232.88,True,True,66.47,4,Q2,True,Premium Quality
123,2022-04-21,2,TESTORI LATAM SpA,Chile/Italia,0,10,513.46,5.0,EXW ITALIA,False,False,Low,7795.74,Placa Cerámica 1000x1000,filter_plate_ceramic,7,3784.78,True,True,94.87,4,Q2,True,Premium Quality
124,2022-04-24,4,"Xiamen Borida Products Co., Ltd",China,0,22,223.62,3.0,EXW,False,False,Medium,6612.33,Válvula Mariposa 200mm,valve_butterfly,3,894.91,True,True,57.76,4,Q2,True,Reliable Supplier
125,2022-04-16,6,Autonics Perú,Perú,15,5,15.71,4.8,EXW LIMA,True,True,Critical,1265.08,AUT-PR12-4AO,sensor_inductivo,12,188.48,True,True,95.84,4,Q2,True,Premium Quality
126,2022-04-25,6,Autonics Perú,Perú,15,5,130.46,4.8,EXW LIMA,True,True,Low,1604.71,AUT-PT200,transmisor_presion,19,2478.83,False,True,94.7,4,Q2,True,Premium Quality
127,2022-04-01,3,GWI GROUP LIMITED,China,0,28,102.1,3.5,CIF LIMA,True,True,High,3895.81,Válvula Bola 50mm,valve_ball,8,816.77,True,True,68.98,4,Q2,True,Reliable Supplier
128,2022-04-09,2,TESTORI LATAM SpA,Chile/Italia,0,10,3034.89,5.0,EXW ITALIA,False,False,Low,14797.38,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3459.42,True,True,69.65,4,Q2,True,Premium Quality
129,2022-04-15,6,Autonics Perú,Perú,15,5,15.5,4.8,EXW LIMA,True,True,Critical,440.01,AUT-PR12-4AO,sensor_inductivo,15,232.51,True,True,95.84,4,Q2,True,Premium Quality
130,2022-04-16,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,414.16,4.0,EXW,False,True,Medium,2381.82,Válvula Mariposa 150mm,valve_butterfly,9,4179.15,False,True,75.86,4,Q2,True,High Quality
131,2022-04-05,5,Ritherm,Perú,30,7,73.56,4.5,EXW LIMA,False,True,Medium,1038.78,RIT-MP-300D,pressure_sensor_digital,17,1250.55,False,True,89.26,4,Q2,True,Local Supplier
132,2022-04-23,2,TESTORI LATAM SpA,Chile/Italia,0,10,531.18,5.0,EXW ITALIA,False,False,Low,11505.55,Placa Cerámica 1000x1000,filter_plate_ceramic,33,17723.81,False,True,94.69,4,Q2,True,Premium Quality
133,2022-04-18,6,Autonics Perú,Perú,15,5,15.96,4.8,EXW LIMA,True,True,High,777.77,AUT-PR12-4AO,sensor_inductivo,3,47.88,True,True,95.84,4,Q2,True,Premium Quality
134,2022-04-28,5,Ritherm,Perú,30,7,66.89,4.5,EXW LIMA,False,True,Medium,1070.05,RIT-MP-300D,pressure_sensor_digital,8,535.15,True,True,89.33,4,Q2,True,Local Supplier
135,2022-04-26,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.43,4.0,EXW,False,True,Low,2846.85,AS-135.CA-DUPL 400X400,filter_cloth_standard,82,2156.61,True,True,79.79,4,Q2,True,Best Price
136,2022-04-27,6,Autonics Perú,Perú,15,5,16.8,4.8,EXW LIMA,True,True,High,1246.37,AUT-PR12-4AO,sensor_inductivo,6,100.78,True,True,95.83,4,Q2,True,Premium Quality
137,2022-05-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,16.73,4.0,EXW,False,True,High,6949.52,AS-135.CA-DUPL 400X400,filter_cloth_standard,24,558.11,True,True,79.83,5,Q2,True,Best Price
138,2022-05-08,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,195.37,4.0,EXW,False,True,Medium,4653.68,Placa PP 1000x1000,filter_plate,16,3465.29,True,True,78.05,5,Q2,True,High Quality
139,2022-05-19,4,"Xiamen Borida Products Co., Ltd",China,0,22,236.98,3.0,EXW,False,False,High,1781.87,Válvula Mariposa 200mm,valve_butterfly,10,2953.6,False,True,57.63,5,Q2,True,Reliable Supplier
140,2022-05-16,6,Autonics Perú,Perú,15,5,134.75,4.8,EXW LIMA,True,True,High,1878.59,AUT-PT200,transmisor_presion,5,673.75,True,True,94.65,5,Q2,True,Premium Quality
141,2022-05-03,6,Autonics Perú,Perú,15,5,20.52,4.8,EXW LIMA,True,True,High,378.82,AUT-PR18-5DN,sensor_inductivo,6,123.09,True,True,95.79,5,Q2,True,Premium Quality
142,2022-05-18,2,TESTORI LATAM SpA,Chile/Italia,0,10,936.81,5.0,EXW ITALIA,False,False,Low,4948.62,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,9790.53,False,True,90.63,5,Q2,True,Premium Quality
143,2022-05-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,385.79,4.0,EXW,False,True,Medium,4435.11,Válvula Mariposa 150mm,valve_butterfly,7,3003.05,True,True,76.14,5,Q2,True,High Quality
144,2022-05-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,16.97,4.0,EXW,False,True,Medium,9306.87,AS-135.CA-DUPL 400X400,filter_cloth_standard,97,2170.17,True,True,79.83,5,Q2,True,Best Price
145,2022-05-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,2837.34,5.0,EXW ITALIA,False,False,Low,12901.93,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,5983.8,True,True,71.63,5,Q2,True,Premium Quality
146,2022-05-28,5,Ritherm,Perú,30,7,62.11,4.5,EXW LIMA,False,True,Low,1020.49,RIT-MP-300D,pressure_sensor_digital,11,683.18,True,True,89.38,5,Q2,True,Local Supplier
147,2022-05-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,458.42,5.0,EXW ITALIA,False,False,High,10472.75,Placa Cerámica 1000x1000,filter_plate_ceramic,19,9110.23,True,True,95.42,5,Q2,True,Premium Quality
148,2022-05-09,2,TESTORI LATAM SpA,Chile/Italia,0,10,1040.75,5.0,EXW ITALIA,False,False,Low,7834.55,Válvula Diafragma 150mm PTFE,valve_diaphragm,9,9792.87,False,True,89.59,5,Q2,True,Premium Quality
149,2022-05-01,3,GWI GROUP LIMITED,China,0,28,19.31,3.5,CIF LIMA,True,True,High,2623.74,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,13,250.99,True,True,69.81,5,Q2,True,Best Price
150,2022-05-28,2,TESTORI LATAM SpA,Chile/Italia,0,10,987.95,5.0,EXW ITALIA,False,False,Medium,2422.19,Válvula Diafragma 150mm PTFE,valve_diaphragm,2,2139.7,True,True,90.12,5,Q2,True,Premium Quality
151,2022-05-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,452.88,5.0,EXW ITALIA,False,False,Low,3574.09,Placa Cerámica 1000x1000,filter_plate_ceramic,26,12070.74,False,True,95.47,5,Q2,True,Premium Quality
152,2022-05-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,89.13,3.0,EXW,False,False,Medium,3574.1,Placa PP 800x800,filter_plate,14,1616.36,True,True,59.11,5,Q2,True,Reliable Supplier
153,2022-05-09,3,GWI GROUP LIMITED,China,0,28,88.82,3.5,CIF LIMA,True,True,High,4294.44,Válvula Bola 50mm,valve_ball,6,532.94,True,True,69.11,5,Q2,True,Reliable Supplier
154,2022-05-22,3,GWI GROUP LIMITED,China,0,28,20.85,3.5,CIF LIMA,True,True,Medium,2984.67,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,15,312.68,True,True,69.79,5,Q2,True,Best Price
155,2022-05-25,3,GWI GROUP LIMITED,China,0,28,15.51,3.5,CIF LIMA,True,True,High,3953.1,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,47,729.07,True,True,69.84,5,Q2,True,Best Price
156,2022-05-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2681.53,4.0,EXW,False,True,Medium,10353.14,Rollo Tejido 1.80x200m,filter_cloth_roll,1,3027.83,True,True,53.18,5,Q2,True,High Quality
157,2022-05-21,3,GWI GROUP LIMITED,China,0,28,90.01,3.5,CIF LIMA,True,True,Low,1635.57,Válvula Bola 50mm,valve_ball,7,630.04,True,True,69.1,5,Q2,True,Reliable Supplier
158,2022-05-26,6,Autonics Perú,Perú,15,5,132.4,4.8,EXW LIMA,True,True,High,993.89,AUT-PT200,transmisor_presion,13,1721.22,False,True,94.68,5,Q2,True,Premium Quality
159,2022-05-08,2,TESTORI LATAM SpA,Chile/Italia,0,10,1055.6,5.0,EXW ITALIA,False,False,Medium,2011.21,Válvula Diafragma 150mm PTFE,valve_diaphragm,9,9986.01,False,True,89.44,5,Q2,True,Premium Quality
160,2022-05-25,3,GWI GROUP LIMITED,China,0,28,106.57,3.5,CIF LIMA,True,True,Low,4814.69,Válvula Bola 50mm,valve_ball,9,959.12,True,True,68.93,5,Q2,True,Reliable Supplier
161,2022-05-12,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.07,4.0,EXW,False,True,Medium,1925.24,AS-135.CA-DUPL 400X400,filter_cloth_standard,40,950.97,True,True,79.82,5,Q2,True,Best Price
162,2022-05-25,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.99,4.0,EXW,False,True,Medium,5447.05,AS-135.CA-DUPL 400X400,filter_cloth_standard,90,2380.91,True,True,79.79,5,Q2,True,Best Price
163,2022-05-30,5,Ritherm,Perú,30,7,25.95,4.5,EXW LIMA,False,True,Critical,1337.1,RIT-TMP-50,temperature_sensor_bimetal,12,311.45,True,True,89.74,5,Q2,True,Local Supplier
164,2022-06-16,4,"Xiamen Borida Products Co., Ltd",China,0,22,15.88,3.0,EXW,False,False,Medium,8219.61,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,45,1072.16,True,True,59.84,6,Q2,True,Best Price
165,2022-06-12,5,Ritherm,Perú,30,7,65.14,4.5,EXW LIMA,False,True,Medium,1349.41,RIT-MP-300D,pressure_sensor_digital,4,260.55,True,True,89.35,6,Q2,True,Local Supplier
166,2022-06-18,5,Ritherm,Perú,30,7,66.4,4.5,EXW LIMA,False,True,Low,1808.12,RIT-MP-300D,pressure_sensor_digital,16,1062.36,True,True,89.34,6,Q2,True,Local Supplier
167,2022-06-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.32,4.0,EXW,False,True,Low,6571.12,AS-135.CA-DUPL 400X400,filter_cloth_standard,17,889.25,True,True,79.79,6,Q2,True,Best Price
168,2022-06-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.14,4.0,EXW,False,True,Low,4198.6,AS-135.CA-DUPL 400X400,filter_cloth_standard,15,634.78,True,True,79.81,6,Q2,True,Best Price
169,2022-06-06,4,"Xiamen Borida Products Co., Ltd",China,0,22,18.73,3.0,EXW,False,False,High,6082.6,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,59,1610.49,True,True,59.81,6,Q2,True,Best Price
170,2022-06-03,2,TESTORI LATAM SpA,Chile/Italia,0,10,1050.2,5.0,EXW ITALIA,False,False,Medium,4079.36,Válvula Diafragma 150mm PTFE,valve_diaphragm,5,5834.97,False,True,89.5,6,Q2,True,Premium Quality
171,2022-06-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.41,4.0,EXW,False,True,Medium,4929.71,AS-135.CA-DUPL 400X400,filter_cloth_standard,54,1550.26,True,True,79.8,6,Q2,True,Best Price
172,2022-06-23,6,Autonics Perú,Perú,15,5,23.92,4.8,EXW LIMA,True,True,Low,977.62,AUT-PR18-5DN,sensor_inductivo,19,454.57,True,True,95.76,6,Q2,True,Premium Quality
173,2022-06-22,3,GWI GROUP LIMITED,China,0,28,81.27,3.5,CIF LIMA,True,True,Low,6246.73,Válvula Bola 50mm,valve_ball,7,568.89,True,True,69.19,6,Q2,True,Reliable Supplier
174,2022-06-10,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,418.27,4.0,EXW,False,True,Medium,9957.8,Válvula Mariposa 150mm,valve_butterfly,6,2761.57,True,True,75.82,6,Q2,True,High Quality
175,2022-06-25,4,"Xiamen Borida Products Co., Ltd",China,0,22,76.39,3.0,EXW,False,False,Low,6977.94,Placa PP 800x800,filter_plate,47,4114.31,True,True,59.24,6,Q2,True,Reliable Supplier
176,2022-06-26,6,Autonics Perú,Perú,15,5,126.35,4.8,EXW LIMA,True,True,Medium,2215.06,AUT-PT200,transmisor_presion,3,379.05,True,True,94.74,6,Q2,True,Premium Quality
177,2022-06-08,5,Ritherm,Perú,30,7,27.13,4.5,EXW LIMA,False,True,Medium,1563.73,RIT-TMP-50,temperature_sensor_bimetal,11,298.41,True,True,89.73,6,Q2,True,Local Supplier
178,2022-06-08,2,TESTORI LATAM SpA,Chile/Italia,0,10,544.39,5.0,EXW ITALIA,False,False,Low,7381.93,Placa Cerámica 1000x1000,filter_plate_ceramic,17,9847.57,False,True,94.56,6,Q2,True,Premium Quality
179,2022-06-10,5,Ritherm,Perú,30,7,22.47,4.5,EXW LIMA,False,True,Low,1043.11,RIT-TMP-50,temperature_sensor_bimetal,18,404.38,True,True,89.78,6,Q2,True,Local Supplier
180,2022-06-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,18.5,3.0,EXW,False,False,Critical,8801.79,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,16,492.13,True,True,59.82,6,Q2,True,Best Price
181,2022-06-28,3,GWI GROUP LIMITED,China,0,28,106.55,3.5,CIF LIMA,True,True,Low,4255.09,Válvula Bola 50mm,valve_ball,3,319.65,True,True,68.93,6,Q2,True,Reliable Supplier
182,2022-06-05,5,Ritherm,Perú,30,7,72.5,4.5,EXW LIMA,False,True,Medium,1664.06,RIT-MP-300D,pressure_sensor_digital,9,652.5,True,True,89.27,6,Q2,True,Local Supplier
183,2022-06-14,2,TESTORI LATAM SpA,Chile/Italia,0,10,2815.12,5.0,EXW ITALIA,False,False,Critical,13232.26,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,6101.86,True,True,71.85,6,Q2,True,Premium Quality
184,2022-06-02,2,TESTORI LATAM SpA,Chile/Italia,0,10,517.27,5.0,EXW ITALIA,False,False,Critical,13404.44,Placa Cerámica 1000x1000,filter_plate_ceramic,49,25707.48,False,True,94.83,6,Q2,True,Premium Quality
185,2022-06-29,3,GWI GROUP LIMITED,China,0,28,18.47,3.5,CIF LIMA,True,True,Low,11069.07,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,37,683.26,True,True,69.82,6,Q2,True,Best Price
186,2022-06-10,3,GWI GROUP LIMITED,China,0,28,98.96,3.5,CIF LIMA,True,True,Low,3964.81,Válvula Bola 50mm,valve_ball,1,98.96,True,True,69.01,6,Q2,True,Reliable Supplier
187,2022-06-20,3,GWI GROUP LIMITED,China,0,28,81.22,3.5,CIF LIMA,True,True,Low,6992.44,Válvula Bola 50mm,valve_ball,8,649.75,True,True,69.19,6,Q2,True,Reliable Supplier
188,2022-06-17,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.17,4.0,EXW,False,True,Low,6322.1,AS-135.CA-DUPL 400X400,filter_cloth_standard,47,1206.32,True,True,79.8,6,Q2,True,Best Price
189,2022-06-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2533.06,4.0,EXW,False,True,High,25030.8,Rollo Tejido 1.80x200m,filter_cloth_roll,1,3036.95,True,True,54.67,6,Q2,True,High Quality
190,2022-06-12,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,209.76,4.0,EXW,False,True,High,12850.76,Placa PP 1000x1000,filter_plate,27,6143.26,True,True,77.9,6,Q2,True,High Quality
191,2022-06-02,2,TESTORI LATAM SpA,Chile/Italia,0,10,2894.99,5.0,EXW ITALIA,False,False,Low,22471.98,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,6000.66,True,True,71.05,6,Q2,True,Premium Quality
192,2022-06-02,4,"Xiamen Borida Products Co., Ltd",China,0,22,93.04,3.0,EXW,False,False,Medium,14115.28,Placa PP 800x800,filter_plate,17,1944.76,True,True,59.07,6,Q2,True,Reliable Supplier
193,2022-06-21,3,GWI GROUP LIMITED,China,0,28,434.7,3.5,CIF LIMA,True,True,High,23208.6,PP2821 Roll 1.70x30m,filter_cloth_roll,1,434.7,True,True,65.65,6,Q2,True,Reliable Supplier
194,2022-06-06,2,TESTORI LATAM SpA,Chile/Italia,0,10,482.78,5.0,EXW ITALIA,False,False,Low,14616.04,Placa Cerámica 1000x1000,filter_plate_ceramic,28,14028.24,True,True,95.17,6,Q2,True,Premium Quality
195,2022-06-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.18,4.0,EXW,False,True,High,4737.07,AS-135.CA-DUPL 400X400,filter_cloth_standard,79,1654.4,True,True,79.83,6,Q2,True,Best Price
196,2022-06-15,2,TESTORI LATAM SpA,Chile/Italia,0,10,907.69,5.0,EXW ITALIA,False,False,Critical,7778.51,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,2892.13,True,True,90.92,6,Q2,True,Premium Quality
197,2022-06-12,2,TESTORI LATAM SpA,Chile/Italia,0,10,1033.07,5.0,EXW ITALIA,False,False,Low,7353.52,Válvula Diafragma 150mm PTFE,valve_diaphragm,5,5341.17,True,True,89.67,6,Q2,True,Premium Quality
198,2022-06-13,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.13,4.0,EXW,False,True,Low,2970.52,AS-135.CA-DUPL 400X400,filter_cloth_standard,13,763.27,True,True,79.8,6,Q2,True,Best Price
199,2022-06-03,2,TESTORI LATAM SpA,Chile/Italia,0,10,3630.87,5.0,EXW ITALIA,False,False,High,13163.37,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,11210.02,True,True,63.69,6,Q2,True,Premium Quality
200,2022-07-12,4,"Xiamen Borida Products Co., Ltd",China,0,22,16.49,3.0,EXW,False,False,High,12538.08,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,41,1058.9,True,True,59.84,7,Q3,True,Best Price
201,2022-07-04,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.03,3.0,EXW,False,False,Low,6521.4,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,100,2265.34,True,True,59.83,7,Q3,True,Best Price
202,2022-07-04,3,GWI GROUP LIMITED,China,0,28,101.08,3.5,CIF LIMA,True,True,Medium,3408.95,Válvula Bola 50mm,valve_ball,8,808.65,True,True,68.99,7,Q3,True,Reliable Supplier
203,2022-07-03,6,Autonics Perú,Perú,15,5,16.87,4.8,EXW LIMA,True,True,Low,1496.88,AUT-PR12-4AO,sensor_inductivo,13,219.28,True,True,95.83,7,Q3,True,Premium Quality
204,2022-07-10,5,Ritherm,Perú,30,7,13.3,4.5,EXW LIMA,False,True,Low,1183.66,RIT-MP-100,pressure_sensor_analog,13,172.85,True,True,89.87,7,Q3,True,Local Supplier
205,2022-07-05,2,TESTORI LATAM SpA,Chile/Italia,0,10,490.41,5.0,EXW ITALIA,False,False,Critical,7291.65,Placa Cerámica 1000x1000,filter_plate_ceramic,6,3302.78,True,True,95.1,7,Q3,True,Premium Quality
206,2022-07-05,3,GWI GROUP LIMITED,China,0,28,109.24,3.5,CIF LIMA,True,True,Low,4563.51,Válvula Bola 50mm,valve_ball,2,218.48,True,True,68.91,7,Q3,True,Reliable Supplier
207,2022-07-24,2,TESTORI LATAM SpA,Chile/Italia,0,10,828.52,5.0,EXW ITALIA,False,False,Critical,8907.22,Válvula Diafragma 150mm PTFE,valve_diaphragm,7,6387.2,True,True,91.71,7,Q3,True,Premium Quality
208,2022-07-15,2,TESTORI LATAM SpA,Chile/Italia,0,10,3647.61,5.0,EXW ITALIA,False,False,Medium,23461.57,P9520 TC Rollo 1.80x200m,filter_cloth_roll,2,7639.91,True,True,63.52,7,Q3,True,Premium Quality
209,2022-07-04,3,GWI GROUP LIMITED,China,0,28,20.57,3.5,CIF LIMA,True,True,Low,3195.01,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,31,637.78,True,True,69.79,7,Q3,True,Best Price
210,2022-07-10,6,Autonics Perú,Perú,15,5,15.98,4.8,EXW LIMA,True,True,Medium,1380.69,AUT-PR12-4AO,sensor_inductivo,8,127.81,True,True,95.84,7,Q3,True,Premium Quality
211,2022-07-10,3,GWI GROUP LIMITED,China,0,28,97.62,3.5,CIF LIMA,True,True,High,7366.34,Válvula Bola 50mm,valve_ball,9,878.55,True,True,69.02,7,Q3,True,Reliable Supplier
212,2022-07-19,2,TESTORI LATAM SpA,Chile/Italia,0,10,3460.18,5.0,EXW ITALIA,False,False,Low,6056.84,P9520 TC Rollo 1.80x200m,filter_cloth_roll,5,17570.0,False,True,65.4,7,Q3,True,Premium Quality
213,2022-07-20,2,TESTORI LATAM SpA,Chile/Italia,0,10,500.43,5.0,EXW ITALIA,False,False,Low,9692.51,Placa Cerámica 1000x1000,filter_plate_ceramic,45,22805.5,False,True,95.0,7,Q3,True,Premium Quality
214,2022-07-26,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.87,3.0,EXW,False,False,Medium,2153.78,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,68,1583.09,True,True,59.82,7,Q3,True,Best Price
215,2022-07-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2223.07,4.0,EXW,False,True,Low,25487.78,Rollo Tejido 1.80x200m,filter_cloth_roll,3,6985.97,True,True,57.77,7,Q3,True,High Quality
216,2022-07-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,1081.87,5.0,EXW ITALIA,False,False,Low,5483.24,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,11374.69,False,True,89.18,7,Q3,True,Premium Quality
217,2022-07-30,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2498.7,4.0,EXW,False,True,Medium,21072.92,Rollo Tejido 1.80x200m,filter_cloth_roll,2,5379.02,True,True,55.01,7,Q3,True,High Quality
218,2022-07-31,2,TESTORI LATAM SpA,Chile/Italia,0,10,3171.76,5.0,EXW ITALIA,False,False,Low,6251.24,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3563.27,True,True,68.28,7,Q3,True,Premium Quality
219,2022-07-29,3,GWI GROUP LIMITED,China,0,28,485.69,3.5,CIF LIMA,True,True,Low,12811.5,PP2821 Roll 1.70x30m,filter_cloth_roll,4,1942.78,True,True,65.14,7,Q3,True,Reliable Supplier
220,2022-07-09,5,Ritherm,Perú,30,7,21.98,4.5,EXW LIMA,False,True,High,590.71,RIT-TMP-50,temperature_sensor_bimetal,5,109.88,True,True,89.78,7,Q3,True,Local Supplier
221,2022-07-11,3,GWI GROUP LIMITED,China,0,28,444.19,3.5,CIF LIMA,True,True,Low,9340.4,PP2821 Roll 1.70x30m,filter_cloth_roll,2,888.39,True,True,65.56,7,Q3,True,Reliable Supplier
222,2022-07-20,5,Ritherm,Perú,30,7,14.18,4.5,EXW LIMA,False,True,Low,1842.94,RIT-MP-100,pressure_sensor_analog,12,170.2,True,True,89.86,7,Q3,True,Local Supplier
223,2022-07-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,18.38,3.0,EXW,False,False,High,5235.57,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,85,2030.94,True,True,59.82,7,Q3,True,Best Price
224,2022-07-27,3,GWI GROUP LIMITED,China,0,28,513.05,3.5,CIF LIMA,True,True,Critical,25581.88,PP2821 Roll 1.70x30m,filter_cloth_roll,1,513.05,True,True,64.87,7,Q3,True,Reliable Supplier
225,2022-07-26,5,Ritherm,Perú,30,7,21.64,4.5,EXW LIMA,False,True,Low,744.97,RIT-TMP-50,temperature_sensor_bimetal,20,432.7,True,True,89.78,7,Q3,True,Local Supplier
226,2022-07-17,2,TESTORI LATAM SpA,Chile/Italia,0,10,876.53,5.0,EXW ITALIA,False,False,High,8893.04,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3037.23,True,True,91.23,7,Q3,True,Premium Quality
227,2022-07-07,3,GWI GROUP LIMITED,China,0,28,390.91,3.5,CIF LIMA,True,True,Medium,8349.77,PP2821 Roll 1.70x30m,filter_cloth_roll,4,1563.63,True,True,66.09,7,Q3,True,Reliable Supplier
228,2022-07-05,2,TESTORI LATAM SpA,Chile/Italia,0,10,3048.63,5.0,EXW ITALIA,False,False,Low,16129.92,P9520 TC Rollo 1.80x200m,filter_cloth_roll,4,12503.96,True,True,69.51,7,Q3,True,Premium Quality
229,2022-07-21,6,Autonics Perú,Perú,15,5,20.33,4.8,EXW LIMA,True,True,Low,689.93,AUT-PR18-5DN,sensor_inductivo,17,345.56,True,True,95.8,7,Q3,True,Premium Quality
230,2022-07-08,6,Autonics Perú,Perú,15,5,23.26,4.8,EXW LIMA,True,True,Low,1489.65,AUT-PR18-5DN,sensor_inductivo,11,255.81,True,True,95.77,7,Q3,True,Premium Quality
231,2022-07-16,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.54,3.0,EXW,False,False,Low,2725.93,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,46,1398.06,True,True,59.82,7,Q3,True,Best Price
232,2022-07-31,5,Ritherm,Perú,30,7,17.05,4.5,EXW LIMA,False,True,High,455.62,RIT-MP-100,pressure_sensor_analog,11,187.54,True,True,89.83,7,Q3,True,Local Supplier
233,2022-08-21,2,TESTORI LATAM SpA,Chile/Italia,0,10,485.56,5.0,EXW ITALIA,False,False,Critical,5226.88,Placa Cerámica 1000x1000,filter_plate_ceramic,18,9309.85,False,True,95.14,8,Q3,True,Premium Quality
234,2022-08-05,4,"Xiamen Borida Products Co., Ltd",China,0,22,211.21,3.0,EXW,False,False,Low,2378.97,Válvula Mariposa 200mm,valve_butterfly,4,1143.49,True,True,57.89,8,Q3,True,Reliable Supplier
235,2022-08-22,5,Ritherm,Perú,30,7,58.33,4.5,EXW LIMA,False,True,Low,1915.54,RIT-MP-300D,pressure_sensor_digital,19,1108.27,True,True,89.42,8,Q3,True,Local Supplier
236,2022-08-29,6,Autonics Perú,Perú,15,5,112.34,4.8,EXW LIMA,True,True,Low,3201.91,AUT-PT200,transmisor_presion,8,898.73,True,True,94.88,8,Q3,True,Premium Quality
237,2022-08-10,3,GWI GROUP LIMITED,China,0,28,101.8,3.5,CIF LIMA,True,True,Low,3912.26,Válvula Bola 50mm,valve_ball,10,1018.03,True,True,68.98,8,Q3,True,Reliable Supplier
238,2022-08-28,5,Ritherm,Perú,30,7,13.54,4.5,EXW LIMA,False,True,Medium,1766.3,RIT-MP-100,pressure_sensor_analog,15,203.12,True,True,89.86,8,Q3,True,Local Supplier
239,2022-08-27,2,TESTORI LATAM SpA,Chile/Italia,0,10,546.55,5.0,EXW ITALIA,False,False,Low,14775.91,Placa Cerámica 1000x1000,filter_plate_ceramic,16,9311.47,True,True,94.53,8,Q3,True,Premium Quality
240,2022-08-01,3,GWI GROUP LIMITED,China,0,28,108.94,3.5,CIF LIMA,True,True,Critical,4354.55,Válvula Bola 50mm,valve_ball,6,653.64,True,True,68.91,8,Q3,True,Reliable Supplier
241,2022-08-18,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.7,4.0,EXW,False,True,Medium,6775.84,AS-135.CA-DUPL 400X400,filter_cloth_standard,74,1510.71,True,True,79.82,8,Q3,True,Best Price
